Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player,tempkey
On Court,NYK,490,0.467,25.7,76.8,51.8,48.2,8.7,8.3,13.7,101.4,0.428,23.2,74.3,48.2,60.8,8.6,6.7,14.1,94.8,0.039,2.5,2.5,3.5,-12.6,0.1,1.7,-0.4,6.6,1999,Chris Childs,Chris Childs1999
Off Court,NYK,465,0.434,25.9,73.0,48.7,45.6,8.7,5.5,13.1,95.7,0.446,27.0,74.1,51.3,55.5,7.4,8.0,15.2,97.1,-0.012,-1.1,-1.1,-2.5,-9.9,1.3,-2.5,-2.1,-1.3,1999,Chris Childs,Chris Childs1999
On − Off,NYK,51%,0.033,-0.2,3.8,3.1,2.6,0.0,2.8,0.6,5.7,-0.018,-3.8,0.2,-3.1,5.3,1.2,-1.3,-1.1,-2.3,0.051,3.6,3.6,6.0,-2.7,-1.2,4.2,1.7,7.9,1999,Chris Childs,Chris Childs1999
On Court,ATL,265,0.448,30.3,67.6,49.4,50.0,9.2,7.7,15.1,97.4,0.468,32.4,69.7,50.6,55.0,9.2,4.1,12.9,102.9,-0.02,-2.0,-2.0,-1.2,-5.0,0.0,3.5,2.1,-5.5,1999,Tyrone Corbin,Tyrone Corbin1999
Off Court,ATL,163,0.366,29.0,78.1,50.7,46.2,10.7,3.8,12.5,89.4,0.449,21.9,71.0,49.3,54.8,6.3,6.0,15.9,94.1,-0.083,7.1,7.1,1.4,-8.7,4.4,-2.2,-3.3,-4.7,1999,Tyrone Corbin,Tyrone Corbin1999
On − Off,ATL,62%,0.082,1.3,-10.5,-1.3,3.8,-1.5,3.9,2.6,8.0,0.019,10.5,-1.3,1.3,0.2,2.9,-1.9,-3.0,8.8,0.063,-9.1,-9.1,-2.6,3.7,-4.4,5.7,5.4,-0.8,1999,Tyrone Corbin,Tyrone Corbin1999
On Court,ATL,124,0.368,31.7,78.0,52.5,41.4,8.9,4.1,12.6,90.9,0.452,22.0,68.3,47.5,52.3,6.1,5.5,12.9,98.2,-0.084,9.7,9.7,4.9,-10.9,2.8,-1.4,-0.3,-7.4,1999,Chris Crawford,Chris Crawford1999
Off Court,ATL,304,0.436,28.8,68.9,48.7,51.3,10.2,7.2,14.7,95.7,0.465,31.1,71.3,51.3,56.0,8.9,4.6,14.6,100.0,-0.028,-2.3,-2.3,-2.5,-4.7,1.3,2.6,0.1,-4.3,1999,Chris Crawford,Chris Crawford1999
On − Off,ATL,29%,-0.068,2.9,9.1,3.8,-9.9,-1.3,-3.1,-2.1,-4.8,-0.013,-9.1,-3.0,-3.8,-3.7,-2.8,0.9,-1.7,-1.8,-0.056,12.0,12.0,7.4,-6.2,1.5,-4.0,-0.4,-3.1,1999,Chris Crawford,Chris Crawford1999
On Court,IND,1,0.5,100.0,100.0,100.0,100.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,0.0,50.0,0.0,0.0,0.5,100.0,100.0,100.0,,0.0,-50.0,0.0,400.0,1999,Austin Croshere,Austin Croshere1999
Off Court,IND,625,0.485,30.2,71.5,51.8,63.1,7.5,7.8,14.9,105.4,0.453,28.5,69.8,48.2,50.8,9.3,7.8,11.9,102.0,0.032,1.8,1.8,3.6,12.3,-1.8,-0.1,3.0,3.4,1999,Austin Croshere,Austin Croshere1999
On − Off,IND,0%,0.015,69.8,28.5,48.2,36.9,-7.5,-7.8,-14.9,294.6,-0.453,-28.5,-69.8,-48.2,-50.8,-9.3,42.2,-11.9,-102.0,0.468,98.2,98.2,96.4,-12.3,1.8,-49.9,-3.0,396.6,1999,Austin Croshere,Austin Croshere1999
On Court,MIL,49,0.37,13.6,69.2,43.8,62.5,9.7,10.0,14.1,81.5,0.355,30.8,86.4,56.3,69.2,10.9,5.7,14.0,88.2,0.014,-17.1,-17.1,-12.5,-6.7,-1.2,4.3,0.2,-6.7,1999,Dell Curry,Dell Curry1999
Off Court,MIL,98,0.535,34.6,62.5,48.0,57.7,8.5,9.6,14.5,117.9,0.59,37.5,65.4,52.0,72.2,10.1,9.2,16.5,125.0,-0.054,-2.9,-2.9,-4.0,-14.5,-1.5,0.3,-2.0,-7.1,1999,Dell Curry,Dell Curry1999
On − Off,MIL,33%,-0.165,-21.0,6.7,-4.2,4.8,1.2,0.4,-0.4,-36.4,-0.235,-6.7,21.0,4.3,-3.0,0.8,-3.5,-2.5,-36.8,0.068,-14.2,-14.2,-8.5,7.8,0.3,4.0,2.2,0.4,1999,Dell Curry,Dell Curry1999
On Court,MIL,58,0.463,26.1,53.3,39.6,68.6,9.3,18.2,21.7,93.4,0.568,46.7,73.9,60.4,62.8,16.0,7.8,16.7,129.6,-0.106,-20.6,-20.6,-20.9,5.8,-6.8,10.4,5.0,-36.2,1999,Michael Curry,Michael Curry1999
Off Court,MIL,89,0.497,27.6,72.2,50.3,53.7,8.7,5.1,9.7,113.3,0.474,27.8,72.4,49.7,77.4,6.7,8.4,15.0,102.3,0.023,-0.2,-0.2,0.6,-23.7,2.0,-3.4,-5.3,11.0,1999,Michael Curry,Michael Curry1999
On − Off,MIL,39%,-0.034,-1.5,-18.9,-10.7,14.9,0.6,13.1,12.0,-19.9,0.094,18.9,1.5,10.7,-14.6,9.3,-0.6,1.7,27.3,-0.129,-20.4,-20.4,-21.5,29.5,-8.8,13.8,10.3,-47.2,1999,Michael Curry,Michael Curry1999
On Court,SAS,102,0.457,33.7,70.5,52.7,54.0,8.3,5.1,19.9,100.0,0.401,29.5,66.3,47.3,46.2,11.0,6.4,12.0,93.2,0.057,4.2,4.2,5.4,7.8,-2.7,-1.3,7.9,6.8,1999,Antonio Daniels,Antonio Daniels1999
Off Court,SAS,708,0.483,24.9,72.0,50.0,69.2,8.2,9.2,14.9,103.0,0.419,28.0,75.1,50.0,54.9,8.2,7.5,14.4,91.6,0.064,-3.1,-3.1,0.0,14.3,0.1,1.7,0.5,11.4,1999,Antonio Daniels,Antonio Daniels1999
On − Off,SAS,13%,-0.026,8.8,-1.5,2.7,-15.2,0.1,-4.1,5.0,-3.0,-0.018,1.5,-8.8,-2.7,-8.7,2.8,-1.1,-2.4,1.6,-0.007,7.3,7.3,5.4,-6.5,-2.8,-3.0,7.4,-4.6,1999,Antonio Daniels,Antonio Daniels1999
On Court,IND,324,0.462,29.8,73.6,52.7,60.0,7.9,6.7,16.1,101.5,0.451,26.4,70.2,47.3,47.2,10.8,9.1,12.5,100.3,0.011,3.3,3.3,5.3,12.8,-2.9,-2.4,3.6,1.2,1999,Antonio Davis,Antonio Davis1999
Off Court,IND,302,0.508,31.0,69.5,51.1,65.9,7.0,8.8,13.7,110.0,0.455,30.5,69.0,48.9,54.4,7.7,6.8,11.3,103.7,0.053,0.6,0.6,2.2,11.6,-0.6,2.0,2.4,6.3,1999,Antonio Davis,Antonio Davis1999
On − Off,IND,52%,-0.046,-1.2,4.1,1.6,-5.9,0.9,-2.1,2.4,-8.5,-0.004,-4.1,1.2,-1.6,-7.2,3.1,2.3,1.2,-3.4,-0.042,2.7,2.7,3.1,1.2,-2.3,-4.4,1.2,-5.1,1999,Antonio Davis,Antonio Davis1999
On Court,IND,392,0.483,33.1,70.7,52.7,64.7,6.5,8.9,14.8,105.5,0.449,29.3,66.9,47.3,49.1,9.1,7.2,10.8,102.9,0.034,3.8,3.8,5.4,15.6,-2.6,1.7,4.0,2.6,1999,Dale Davis,Dale Davis1999
Off Court,IND,233,0.49,25.6,73.1,50.4,60.3,9.1,5.5,15.2,105.8,0.459,26.9,74.4,49.6,53.9,9.6,9.3,13.8,100.2,0.031,-1.3,-1.3,0.8,6.4,-0.4,-3.8,1.4,5.6,1999,Dale Davis,Dale Davis1999
On − Off,IND,63%,-0.007,7.5,-2.4,2.3,4.4,-2.6,3.4,-0.4,-0.3,-0.01,2.4,-7.5,-2.3,-4.8,-0.5,-2.1,-3.0,2.7,0.003,5.1,5.1,4.6,9.2,-2.2,5.5,2.6,-3.0,1999,Dale Davis,Dale Davis1999
On Court,DET,121,0.487,36.3,68.4,50.9,56.2,9.8,2.4,12.2,110.7,0.518,31.6,63.7,49.1,53.2,9.2,5.3,17.5,107.2,-0.031,4.7,4.7,1.8,2.9,0.6,-2.9,-5.3,3.5,1999,Bison Dele,Bison Dele1999
Off Court,DET,117,0.415,24.0,72.3,47.9,54.2,8.2,4.0,12.8,88.2,0.454,27.7,76.0,52.1,50.6,9.4,8.9,12.5,97.6,-0.039,-3.7,-3.7,-4.2,3.5,-1.2,-4.9,0.3,-9.4,1999,Bison Dele,Bison Dele1999
On − Off,DET,51%,0.072,12.3,-3.9,3.0,2.0,1.6,-1.6,-0.6,22.5,0.064,3.9,-12.3,-3.0,2.6,-0.2,-3.6,5.0,9.6,0.008,8.4,8.4,6.0,-0.6,1.8,2.0,-5.6,12.9,1999,Bison Dele,Bison Dele1999
On Court,HOU,82,0.439,23.3,77.6,51.0,58.9,8.1,6.7,8.8,98.8,0.521,22.4,76.7,49.0,62.9,4.4,12.4,11.8,107.5,-0.081,0.9,0.9,2.0,-3.9,3.7,-5.7,-3.1,-8.7,1999,Michael Dickerson,Michael Dickerson1999
Off Court,HOU,109,0.481,36.4,72.4,54.3,62.0,7.9,7.3,13.4,110.0,0.497,27.6,63.6,45.7,60.5,6.2,15.6,14.5,104.7,-0.016,8.8,8.8,8.6,1.5,1.7,-8.3,-1.1,5.4,1999,Michael Dickerson,Michael Dickerson1999
On − Off,HOU,43%,-0.042,-13.1,5.2,-3.3,-3.1,0.2,-0.6,-4.6,-11.2,0.024,-5.2,13.1,3.3,2.4,-1.8,-3.2,-2.7,2.8,-0.065,-7.9,-7.9,-6.6,-5.4,2.0,2.6,-2.0,-14.1,1999,Michael Dickerson,Michael Dickerson1999
On Court,SAC,197,0.474,30.5,68.6,50.1,57.8,11.3,4.9,16.9,101.9,0.438,31.4,69.5,49.9,67.6,10.7,7.0,15.5,97.1,0.036,-0.9,-0.9,0.3,-9.9,0.5,-2.1,1.3,4.8,1999,Vlade Divac,Vlade Divac1999
Off Court,SAC,52,0.343,25.5,67.6,41.6,48.1,11.1,8.8,15.5,75.3,0.542,32.4,74.5,58.4,60.0,9.3,6.9,15.2,116.2,-0.199,-6.9,-6.9,-16.9,-11.9,1.8,1.9,0.3,-40.9,1999,Vlade Divac,Vlade Divac1999
On − Off,SAC,79%,0.131,5.0,1.0,8.5,9.7,0.2,-3.9,1.4,26.6,-0.104,-1.0,-5.0,-8.5,7.6,1.4,0.1,0.3,-19.1,0.235,6.0,6.0,17.2,2.0,-1.3,-4.0,1.0,45.7,1999,Vlade Divac,Vlade Divac1999
On Court,ORL,43,0.4,38.1,54.2,46.7,66.7,3.7,5.8,15.6,90.9,0.355,45.8,61.9,53.3,57.1,11.7,4.5,8.6,96.3,0.045,-7.7,-7.7,-6.7,9.5,-8.0,1.3,6.9,-5.4,1999,Michael Doleac,Michael Doleac1999
Off Court,ORL,148,0.428,32.3,59.7,45.7,72.4,12.0,5.3,20.1,93.5,0.485,40.3,67.7,54.3,61.3,13.3,15.2,17.5,106.2,-0.057,-8.0,-8.0,-8.7,11.2,-1.3,-10.0,2.6,-12.6,1999,Michael Doleac,Michael Doleac1999
On − Off,ORL,23%,-0.028,5.8,-5.5,1.0,-5.7,-8.3,0.5,-4.5,-2.6,-0.13,5.5,-5.8,-1.0,-4.2,-1.6,-10.7,-8.9,-9.9,0.102,0.3,0.3,2.0,-1.7,-6.7,11.3,4.3,7.2,1999,Michael Doleac,Michael Doleac1999
On Court,HOU,4,0.563,40.0,80.0,60.0,75.0,0.0,16.7,11.1,122.2,0.333,20.0,60.0,40.0,50.0,0.0,16.7,11.1,88.9,0.229,20.0,20.0,20.0,25.0,0.0,0.0,0.0,33.3,1999,Bryce Drew,Bryce Drew1999
Off Court,HOU,187,0.461,30.5,74.6,52.7,60.3,8.2,6.8,11.4,104.7,0.511,25.4,69.5,47.3,61.7,5.6,14.1,13.4,106.3,-0.051,5.1,5.1,5.4,-1.4,2.6,-7.3,-2.0,-1.6,1999,Bryce Drew,Bryce Drew1999
On − Off,HOU,2%,0.102,9.5,5.4,7.3,14.7,-8.2,9.9,-0.3,17.5,-0.178,-5.4,-9.5,-7.3,-11.7,-5.6,2.6,-2.3,-17.4,0.28,14.9,14.9,14.6,26.4,-2.6,7.3,2.0,34.9,1999,Bryce Drew,Bryce Drew1999
On Court,NYK,292,0.437,29.6,76.1,52.5,46.8,8.5,6.2,15.9,96.2,0.466,23.9,70.4,47.5,58.1,9.3,7.6,13.1,102.3,-0.029,5.7,5.7,5.0,-11.3,-0.7,-1.4,2.8,-6.1,1999,Chris Dudley,Chris Dudley1999
Off Court,NYK,662,0.456,24.2,74.4,49.3,47.0,8.8,7.2,12.3,99.7,0.425,25.6,75.8,50.7,58.0,7.4,7.2,15.3,93.1,0.031,-1.4,-1.4,-1.4,-11.0,1.4,0.0,-3.0,6.6,1999,Chris Dudley,Chris Dudley1999
On − Off,NYK,31%,-0.019,5.4,1.7,3.2,-0.2,-0.3,-1.0,3.6,-3.5,0.041,-1.7,-5.4,-3.2,0.1,1.9,0.4,-2.2,9.2,-0.06,7.1,7.1,6.4,-0.3,-2.1,-1.4,5.8,-12.7,1999,Chris Dudley,Chris Dudley1999
On Court,DET,153,0.474,31.5,68.2,49.8,56.2,9.4,1.8,11.3,104.5,0.491,31.8,68.5,50.2,52.0,7.7,7.8,16.1,101.2,-0.017,-0.3,-0.3,-0.5,4.2,1.8,-6.1,-4.8,3.3,1999,Joe Dumars,Joe Dumars1999
Off Court,DET,85,0.415,27.8,74.6,48.6,53.6,8.1,5.7,14.5,90.8,0.472,25.4,72.2,51.4,51.8,11.8,5.6,12.8,104.1,-0.057,2.5,2.5,-2.8,1.8,-3.7,0.0,1.6,-13.3,1999,Joe Dumars,Joe Dumars1999
On − Off,DET,64%,0.059,3.7,-6.4,1.2,2.6,1.3,-3.9,-3.2,13.7,0.019,6.4,-3.7,-1.2,0.2,-4.1,2.2,3.3,-2.9,0.04,-2.8,-2.8,2.3,2.4,5.5,-6.1,-6.4,16.6,1999,Joe Dumars,Joe Dumars1999
On Court,SAS,728,0.484,25.9,71.6,49.8,67.2,8.2,8.7,15.5,103.0,0.425,28.4,74.1,50.2,53.3,8.7,7.0,14.5,92.6,0.06,-2.6,-2.6,-0.4,13.9,-0.5,1.7,1.0,10.4,1999,Tim Duncan,Tim Duncan1999
Off Court,SAS,82,0.433,28.3,73.6,55.1,70.0,8.7,8.9,16.4,98.6,0.349,26.4,71.7,44.9,58.7,7.1,11.3,10.7,84.6,0.084,1.9,1.9,10.2,11.3,1.6,-2.3,5.7,14.0,1999,Tim Duncan,Tim Duncan1999
On − Off,SAS,90%,0.051,-2.4,-2.0,-5.3,-2.8,-0.5,-0.2,-0.9,4.4,0.076,2.0,2.4,5.3,-5.4,1.6,-4.3,3.8,8.0,-0.024,-4.5,-4.5,-10.6,2.6,-2.1,4.0,-4.7,-3.6,1999,Tim Duncan,Tim Duncan1999
On Court,UTA,238,0.415,27.5,71.6,50.1,59.6,7.8,5.2,16.1,90.7,0.418,28.4,72.5,49.9,57.4,11.1,4.7,13.4,99.3,-0.003,-0.9,-0.9,0.2,2.1,-3.3,0.5,2.7,-8.6,1999,Howard Eisley,Howard Eisley1999
Off Court,UTA,297,0.479,28.4,75.0,52.6,73.8,9.4,10.6,14.1,106.0,0.449,25.0,71.6,47.4,54.6,9.3,7.2,15.3,97.4,0.03,3.4,3.4,5.3,19.2,0.1,3.4,-1.2,8.6,1999,Howard Eisley,Howard Eisley1999
On − Off,UTA,45%,-0.064,-0.9,-3.4,-2.5,-14.2,-1.6,-5.4,2.0,-15.3,-0.031,3.4,0.9,2.5,2.8,1.8,-2.5,-1.9,1.9,-0.033,-4.3,-4.3,-5.1,-17.1,-3.4,-2.9,3.9,-17.2,1999,Howard Eisley,Howard Eisley1999
On Court,SAS,524,0.468,25.0,73.0,50.3,69.5,8.7,8.9,15.6,99.4,0.416,27.0,75.0,49.7,54.0,9.0,8.2,14.2,90.9,0.052,-2.0,-2.0,0.6,15.5,-0.3,0.7,1.4,8.4,1999,Mario Elie,Mario Elie1999
Off Court,SAS,286,0.502,28.2,69.6,50.5,63.7,7.5,8.3,15.5,108.3,0.418,30.4,71.8,49.5,53.4,7.8,5.6,13.9,93.4,0.084,-2.2,-2.2,1.0,10.3,-0.2,2.7,1.6,14.9,1999,Mario Elie,Mario Elie1999
On − Off,SAS,65%,-0.034,-3.2,3.4,-0.2,5.8,1.2,0.6,0.1,-8.9,-0.002,-3.4,3.2,0.2,0.6,1.2,2.6,0.3,-2.5,-0.032,0.2,0.2,-0.4,5.2,-0.1,-2.0,-0.2,-6.5,1999,Mario Elie,Mario Elie1999
On Court,SAS,572,0.493,23.0,71.4,48.6,69.1,7.4,8.7,14.6,104.2,0.426,28.6,77.0,51.4,54.0,7.8,8.3,13.7,93.2,0.067,-5.6,-5.6,-2.7,15.0,-0.4,0.4,0.9,11.1,1999,Sean Elliott,Sean Elliott1999
Off Court,SAS,238,0.449,33.5,72.7,54.5,63.1,10.3,8.7,17.9,98.6,0.394,27.3,66.5,45.5,53.2,10.4,4.9,15.1,88.5,0.056,6.2,6.2,8.9,9.9,0.0,3.8,2.7,10.1,1999,Sean Elliott,Sean Elliott1999
On − Off,SAS,71%,0.044,-10.5,-1.3,-5.9,6.0,-2.9,0.0,-3.3,5.6,0.032,1.3,10.5,5.9,0.8,-2.6,3.4,-1.4,4.7,0.011,-11.8,-11.8,-11.6,5.1,-0.4,-3.4,-1.8,1.0,1999,Sean Elliott,Sean Elliott1999
On Court,NYK,345,0.48,24.6,72.3,50.2,49.8,7.6,5.2,12.4,103.8,0.406,27.7,75.4,49.8,55.1,7.9,7.3,12.9,93.0,0.073,-3.1,-3.1,0.3,-5.3,-0.3,-2.1,-0.6,10.8,1999,Patrick Ewing,Patrick Ewing1999
Off Court,NYK,609,0.435,26.4,76.7,50.3,45.3,9.3,7.9,13.9,95.8,0.456,23.3,73.6,49.7,59.6,8.1,7.3,15.5,97.5,-0.021,3.1,3.1,0.5,-14.3,1.3,0.5,-1.6,-1.7,1999,Patrick Ewing,Patrick Ewing1999
On − Off,NYK,36%,0.045,-1.8,-4.4,-0.1,4.5,-1.7,-2.7,-1.5,8.0,-0.05,4.4,1.8,0.1,-4.5,-0.2,0.0,-2.6,-4.5,0.094,-6.2,-6.2,-0.2,9.0,-1.6,-2.6,1.0,12.5,1999,Patrick Ewing,Patrick Ewing1999
On Court,LAL,238,0.486,27.6,72.5,49.2,56.7,7.0,12.1,13.6,102.1,0.465,27.5,72.4,50.8,61.3,8.5,6.5,13.2,102.4,0.021,0.1,0.1,-1.7,-4.6,-1.4,5.7,0.4,-0.3,1999,Derek Fisher,Derek Fisher1999
Off Court,LAL,144,0.45,26.6,70.4,46.5,52.9,7.6,7.5,14.6,96.8,0.509,29.6,73.4,53.5,69.0,6.8,6.4,14.1,112.3,-0.059,-2.9,-2.9,-7.1,-16.1,0.8,1.1,0.5,-15.5,1999,Derek Fisher,Derek Fisher1999
On − Off,LAL,62%,0.036,1.0,2.1,2.7,3.8,-0.6,4.6,-1.0,5.3,-0.044,-2.1,-1.0,-2.7,-7.7,1.7,0.1,-0.9,-9.9,0.08,3.0,3.0,5.4,11.5,-2.2,4.6,-0.1,15.2,1999,Derek Fisher,Derek Fisher1999
On Court,UTA,70,0.467,23.4,62.3,45.4,57.1,10.4,2.5,23.5,87.5,0.43,37.7,76.6,54.6,53.3,16.2,1.0,17.2,101.5,0.036,-14.3,-14.3,-9.3,3.8,-5.7,1.5,6.4,-14.0,1999,Greg Foster,Greg Foster1999
Off Court,UTA,465,0.449,28.5,75.1,52.3,69.7,8.4,9.1,13.6,101.1,0.436,24.9,71.5,47.7,56.2,9.1,6.9,14.0,97.7,0.013,3.6,3.6,4.6,13.5,-0.7,2.2,-0.4,3.3,1999,Greg Foster,Greg Foster1999
On − Off,UTA,13%,0.018,-5.1,-12.8,-6.9,-12.6,2.0,-6.6,9.9,-13.6,-0.006,12.8,5.1,6.9,-2.9,7.1,-5.9,3.2,3.8,0.023,-17.9,-17.9,-13.9,-9.7,-5.0,-0.7,6.8,-17.3,1999,Greg Foster,Greg Foster1999
On Court,LAL,180,0.448,28.1,64.3,43.7,55.5,6.8,10.1,14.3,95.0,0.502,35.7,71.9,56.3,66.2,7.8,6.7,13.0,114.5,-0.054,-7.6,-7.6,-12.6,-10.7,-1.0,3.4,1.3,-19.5,1999,Rick Fox,Rick Fox1999
Off Court,LAL,202,0.495,26.3,77.7,52.3,55.2,7.7,11.0,13.7,104.8,0.463,22.3,73.7,47.7,62.3,7.9,6.2,14.0,99.0,0.033,4.0,4.0,4.6,-7.1,-0.2,4.8,-0.3,5.8,1999,Rick Fox,Rick Fox1999
On − Off,LAL,47%,-0.047,1.8,-13.4,-8.6,0.3,-0.9,-0.9,0.6,-9.8,0.039,13.4,-1.8,8.6,3.9,-0.1,0.5,-1.0,15.5,-0.087,-11.6,-11.6,-17.2,-3.6,-0.8,-1.4,1.6,-25.3,1999,Rick Fox,Rick Fox1999
On Court,UTA,102,0.458,34.8,80.2,58.5,66.7,7.5,3.4,13.1,105.2,0.365,19.8,65.2,41.5,50.0,9.9,7.6,10.2,85.0,0.093,15.0,15.0,17.1,16.7,-2.5,-4.3,2.9,20.2,1999,Todd Fuller,Todd Fuller1999
Off Court,UTA,433,0.449,26.1,71.6,49.6,68.3,9.0,9.5,15.4,97.7,0.452,28.4,73.9,50.4,57.0,10.2,5.7,15.4,101.4,-0.003,-2.2,-2.2,-0.8,11.3,-1.2,3.7,0.0,-3.6,1999,Todd Fuller,Todd Fuller1999
On − Off,UTA,19%,0.009,8.7,8.6,8.9,-1.6,-1.5,-6.1,-2.3,7.5,-0.087,-8.6,-8.7,-8.9,-7.0,-0.3,1.9,-5.2,-16.4,0.096,17.2,17.2,17.9,5.4,-1.3,-8.0,2.9,23.8,1999,Todd Fuller,Todd Fuller1999
On Court,SAC,29,0.462,26.9,78.6,45.0,59.1,14.3,2.6,15.3,94.9,0.655,21.4,73.1,55.0,59.3,6.8,10.8,19.6,119.6,-0.193,5.5,5.5,-10.0,-0.2,7.5,-8.2,-4.4,-24.7,1999,Lawrence Funderburke,Lawrence Funderburke1999
Off Court,SAC,219,0.444,29.5,67.7,48.7,55.7,10.8,6.1,16.8,96.6,0.437,32.3,70.5,51.3,66.9,10.9,6.4,14.9,98.6,0.006,-2.8,-2.8,-2.6,-11.2,-0.1,-0.3,1.9,-2.0,1999,Lawrence Funderburke,Lawrence Funderburke1999
On − Off,SAC,12%,0.018,-2.6,10.9,-3.7,3.4,3.5,-3.5,-1.5,-1.7,0.218,-10.9,2.6,3.7,-7.6,-4.1,4.4,4.7,21.0,-0.199,8.3,8.3,-7.4,11.0,7.6,-7.9,-6.3,-22.7,1999,Lawrence Funderburke,Lawrence Funderburke1999
On Court,MIN,169,0.406,32.9,71.7,51.3,59.3,7.6,10.7,15.5,90.3,0.458,28.3,67.1,48.7,64.0,10.3,8.0,14.2,102.0,-0.051,4.6,4.6,2.6,-4.7,-2.7,2.7,1.2,-11.7,1999,Kevin Garnett,Kevin Garnett1999
Off Court,MIN,21,0.457,25.0,86.7,54.8,53.3,6.7,0.0,12.2,102.4,0.468,13.3,75.0,45.2,57.1,7.3,6.9,15.6,86.7,-0.011,11.7,11.7,9.7,-3.8,-0.7,-6.9,-3.4,15.8,1999,Kevin Garnett,Kevin Garnett1999
On − Off,MIN,89%,-0.051,7.9,-15.0,-3.5,6.0,0.9,10.7,3.3,-12.1,-0.01,15.0,-7.9,3.5,6.9,3.0,1.1,-1.4,15.3,-0.04,-7.1,-7.1,-7.1,-0.9,-2.0,9.6,4.6,-27.5,1999,Kevin Garnett,Kevin Garnett1999
On Court,MIN,91,0.381,35.1,71.6,51.2,63.9,8.1,10.7,14.0,86.6,0.442,28.4,64.9,48.8,63.8,9.8,7.3,16.1,97.5,-0.061,6.7,6.7,2.4,0.1,-1.7,3.4,-2.1,-10.9,1999,Dean Garrett,Dean Garrett1999
Off Court,MIN,100,0.443,28.9,74.4,52.1,53.7,7.0,8.4,16.0,96.3,0.474,25.6,71.1,47.9,62.9,10.2,8.5,12.9,102.2,-0.031,3.3,3.3,4.1,-9.1,-3.2,-0.1,3.1,-5.9,1999,Dean Garrett,Dean Garrett1999
On − Off,MIN,48%,-0.062,6.2,-2.8,-0.9,10.2,1.1,2.3,-2.0,-9.7,-0.032,2.8,-6.2,0.9,0.9,-0.4,-1.2,3.2,-4.7,-0.03,3.4,3.4,-1.7,9.2,1.5,3.5,-5.2,-5.0,1999,Dean Garrett,Dean Garrett1999
On Court,PHO,52,0.438,38.9,75.8,52.9,71.1,12.1,3.4,13.3,99.0,0.485,24.2,61.1,47.1,63.3,8.2,10.8,21.2,103.0,-0.047,14.6,14.6,5.7,7.7,4.0,-7.4,-7.9,-4.1,1999,Pat Garrity,Pat Garrity1999
Off Court,PHO,91,0.497,13.3,74.1,39.8,60.6,10.7,4.5,13.9,97.2,0.594,25.9,86.7,60.2,69.3,10.6,8.0,15.7,118.5,-0.097,-12.5,-12.5,-20.3,-8.7,0.1,-3.5,-1.8,-21.3,1999,Pat Garrity,Pat Garrity1999
On − Off,PHO,36%,-0.059,25.6,1.7,13.1,10.5,1.4,-1.1,-0.6,1.8,-0.109,-1.7,-25.6,-13.1,-6.0,-2.4,2.8,5.5,-15.5,0.05,27.1,27.1,26.0,16.4,3.9,-3.9,-6.1,17.2,1999,Pat Garrity,Pat Garrity1999
On Court,MIL,12,0.316,6.7,57.1,31.0,16.7,4.5,5.3,12.5,62.5,0.458,42.9,93.3,69.0,70.0,12.5,6.7,4.5,136.4,-0.143,-36.2,-36.2,-37.9,-53.3,-8.0,-1.4,8.0,-73.9,1999,Chris Gatling,Chris Gatling1999
Off Court,MIL,135,0.5,29.9,66.4,48.4,61.5,9.3,10.4,14.6,109.7,0.514,33.6,70.1,51.6,71.6,10.1,8.3,16.6,110.8,-0.014,-3.7,-3.7,-3.2,-10.1,-0.9,2.0,-2.0,-1.1,1999,Chris Gatling,Chris Gatling1999
On − Off,MIL,8%,-0.184,-23.2,-9.3,-17.4,-44.8,-4.8,-5.1,-2.1,-47.2,-0.056,9.3,23.2,17.4,-1.6,2.4,-1.6,-12.1,25.6,-0.129,-32.5,-32.5,-34.7,-43.2,-7.1,-3.4,10.0,-72.8,1999,Chris Gatling,Chris Gatling1999
On Court,PHI,238,0.426,35.5,64.5,48.8,53.8,12.0,6.7,13.5,96.8,0.486,35.5,64.5,51.2,65.6,9.2,6.4,17.1,104.4,-0.061,0.0,0.0,-2.3,-11.8,2.8,0.3,-3.5,-7.6,1999,Matt Geiger,Matt Geiger1999
Off Court,PHI,144,0.455,41.1,68.9,55.3,56.5,11.0,15.3,10.9,109.4,0.392,31.1,58.9,44.7,74.0,7.5,7.4,17.3,90.8,0.063,10.0,10.0,10.6,-17.5,3.5,7.8,-6.5,18.6,1999,Matt Geiger,Matt Geiger1999
On − Off,PHI,62%,-0.029,-5.6,-4.4,-6.5,-2.7,1.0,-8.6,2.6,-12.6,0.094,4.4,5.6,6.5,-8.4,1.7,-1.0,-0.2,13.6,-0.124,-10.0,-10.0,-12.9,5.7,-0.7,-7.5,3.0,-26.2,1999,Matt Geiger,Matt Geiger1999
