Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player,tempkey
Off Court,DEN,3300,0.442,30.4,65.9,47.7,58.5,8.9,7.9,15.9,97.7,0.51,34.1,69.6,52.3,65.4,8.9,9.8,14.9,111.4,-0.068,-3.7,-3.7,-4.7,-7.0,0.0,-1.9,0.9,-13.7,1998,Joe Wolf,Joe Wolf1998
On − Off,DEN,16%,-0.014,-1.3,3.1,0.6,-4.3,0.1,-3.1,-1.4,-2.8,-0.024,-3.1,1.3,-0.6,2.4,-0.6,-0.7,0.3,-6.4,0.01,1.8,1.8,1.3,-6.6,0.7,-2.4,-1.6,3.6,1998,Joe Wolf,Joe Wolf1998
On Court,LAC,2056,0.468,30.1,67.6,48.9,52.9,8.1,7.9,15.5,100.3,0.479,32.4,69.9,51.1,57.5,9.2,8.2,14.0,105.2,-0.011,-2.3,-2.3,-2.2,-4.6,-1.1,-0.3,1.5,-4.9,1998,Lorenzen Wright,Lorenzen Wright1998
Off Court,LAC,1878,0.487,29.2,64.2,46.4,51.7,8.1,7.5,15.1,102.9,0.518,35.8,70.8,53.6,55.4,9.5,7.5,13.3,114.0,-0.031,-6.6,-6.6,-7.3,-3.7,-1.4,0.0,1.8,-11.1,1998,Lorenzen Wright,Lorenzen Wright1998
On − Off,LAC,52%,-0.019,0.9,3.4,2.5,1.2,0.0,0.4,0.4,-2.6,-0.039,-3.4,-0.9,-2.5,2.1,-0.3,0.7,0.7,-8.8,0.02,4.3,4.3,5.1,-0.9,0.3,-0.3,-0.3,6.2,1998,Lorenzen Wright,Lorenzen Wright1998
On Court,TOR,45,0.535,22.2,70.5,48.8,58.8,7.0,10.8,11.8,112.9,0.488,29.5,77.8,51.3,71.1,8.2,7.4,8.1,112.8,0.047,-7.3,-7.3,-2.5,-12.2,-1.3,3.4,3.6,0.2,1998,Sharone Wright,Sharone Wright1998
Off Court,TOR,3915,0.462,32.2,62.8,46.9,58.9,9.8,11.4,16.0,99.7,0.508,37.2,67.8,53.1,67.8,9.5,9.0,16.3,108.6,-0.047,-5.0,-5.0,-6.2,-8.9,0.3,2.4,-0.3,-8.9,1998,Sharone Wright,Sharone Wright1998
On − Off,TOR,1%,0.073,-10.0,7.7,1.9,-0.1,-2.8,-0.6,-4.2,13.2,-0.02,-7.7,10.0,-1.8,3.3,-1.3,-1.6,-8.2,4.2,0.094,-2.3,-2.3,3.7,-3.3,-1.6,1.0,3.9,9.1,1998,Sharone Wright,Sharone Wright1998
On Court,DEN,42,.348,31.7,66.7,49.4,39.1,8.1,5.0,13.3,88.0,.442,33.3,68.3,50.6,58.6,10.8,13.3,19.8,98.8,-.094,-1.6,-1.6,-1.2,-19.5,-2.7,-8.3,-6.5,-10.9,1998,George ZÃ­dek,George ZÃ­dek1998
Off Court,DEN,3874,.441,30.1,66.4,47.8,58.0,8.9,7.5,15.7,97.4,.507,33.6,69.9,52.2,65.8,8.8,9.6,14.9,110.6,-.066,-3.5,-3.5,-4.5,-7.9,+0.1,-2.1,+0.7,-13.2,1998,George ZÃ­dek,George ZÃ­dek1998
On − Off,DEN,1%,-.093,+1.6,+0.3,+1.6,-18.9,-0.8,-2.5,-2.4,-9.4,-.065,-0.3,-1.6,-1.6,-7.2,+2.0,+3.7,+4.9,-11.8,-.028,+1.9,+1.9,+3.3,-11.6,-2.8,-6.2,-7.2,+2.3,1998,George ZÃ­dek,George ZÃ­dek1998
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1998,George ZÃ­dek,George ZÃ­dek1998
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1998,George ZÃ­dek,George ZÃ­dek1998
On Court,SEA,21,.514,29.4,71.4,55.6,64.7,11.8,16.7,25.0,95.8,.500,28.6,70.6,44.4,57.9,18.8,6.7,15.7,111.8,+.014,+0.8,+0.8,+11.1,+6.8,-7.0,+10.0,+9.3,-15.9,1998,George ZÃ­dek,George ZÃ­dek1998
Off Court,SEA,3892,.521,28.7,66.0,47.7,65.1,10.7,7.2,13.1,110.9,.478,34.0,71.3,52.3,63.1,8.5,8.2,17.7,101.8,+.042,-5.3,-5.3,-4.6,+2.0,+2.2,-1.0,-4.6,+9.0,1998,George ZÃ­dek,George ZÃ­dek1998
On − Off,SEA,1%,-.007,+0.7,+5.4,+7.9,-0.4,+1.1,+9.5,+11.9,-15.1,+.022,-5.4,-0.7,-7.9,-5.2,+10.3,-1.5,-2.0,+10.0,-.028,+6.1,+6.1,+15.7,+4.8,-9.2,+11.0,+13.9,-24.9,1998,George ZÃ­dek,George ZÃ­dek1998
On Court,DEN,42,.348,31.7,66.7,49.4,39.1,8.1,5.0,13.3,88.0,.442,33.3,68.3,50.6,58.6,10.8,13.3,19.8,98.8,-.094,-1.6,-1.6,-1.2,-19.5,-2.7,-8.3,-6.5,-10.9,1998,George ZÃ­dek,George ZÃ­dek1998
Off Court,DEN,3874,.441,30.1,66.4,47.8,58.0,8.9,7.5,15.7,97.4,.507,33.6,69.9,52.2,65.8,8.8,9.6,14.9,110.6,-.066,-3.5,-3.5,-4.5,-7.9,+0.1,-2.1,+0.7,-13.2,1998,George ZÃ­dek,George ZÃ­dek1998
On − Off,DEN,1%,-.093,+1.6,+0.3,+1.6,-18.9,-0.8,-2.5,-2.4,-9.4,-.065,-0.3,-1.6,-1.6,-7.2,+2.0,+3.7,+4.9,-11.8,-.028,+1.9,+1.9,+3.3,-11.6,-2.8,-6.2,-7.2,+2.3,1998,George ZÃ­dek,George ZÃ­dek1998
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1998,George ZÃ­dek,George ZÃ­dek1998
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1998,George ZÃ­dek,George ZÃ­dek1998
On Court,SEA,21,.514,29.4,71.4,55.6,64.7,11.8,16.7,25.0,95.8,.500,28.6,70.6,44.4,57.9,18.8,6.7,15.7,111.8,+.014,+0.8,+0.8,+11.1,+6.8,-7.0,+10.0,+9.3,-15.9,1998,George ZÃ­dek,George ZÃ­dek1998
Off Court,SEA,3892,.521,28.7,66.0,47.7,65.1,10.7,7.2,13.1,110.9,.478,34.0,71.3,52.3,63.1,8.5,8.2,17.7,101.8,+.042,-5.3,-5.3,-4.6,+2.0,+2.2,-1.0,-4.6,+9.0,1998,George ZÃ­dek,George ZÃ­dek1998
On − Off,SEA,1%,-.007,+0.7,+5.4,+7.9,-0.4,+1.1,+9.5,+11.9,-15.1,+.022,-5.4,-0.7,-7.9,-5.2,+10.3,-1.5,-2.0,+10.0,-.028,+6.1,+6.1,+15.7,+4.8,-9.2,+11.0,+13.9,-24.9,1998,George ZÃ­dek,George ZÃ­dek1998
On Court,DEN,42,.348,31.7,66.7,49.4,39.1,8.1,5.0,13.3,88.0,.442,33.3,68.3,50.6,58.6,10.8,13.3,19.8,98.8,-.094,-1.6,-1.6,-1.2,-19.5,-2.7,-8.3,-6.5,-10.9,1998,George ZÃ­dek,George ZÃ­dek1998
Off Court,DEN,3874,.441,30.1,66.4,47.8,58.0,8.9,7.5,15.7,97.4,.507,33.6,69.9,52.2,65.8,8.8,9.6,14.9,110.6,-.066,-3.5,-3.5,-4.5,-7.9,+0.1,-2.1,+0.7,-13.2,1998,George ZÃ­dek,George ZÃ­dek1998
On − Off,DEN,1%,-.093,+1.6,+0.3,+1.6,-18.9,-0.8,-2.5,-2.4,-9.4,-.065,-0.3,-1.6,-1.6,-7.2,+2.0,+3.7,+4.9,-11.8,-.028,+1.9,+1.9,+3.3,-11.6,-2.8,-6.2,-7.2,+2.3,1998,George ZÃ­dek,George ZÃ­dek1998
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1998,George ZÃ­dek,George ZÃ­dek1998
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1998,George ZÃ­dek,George ZÃ­dek1998
On Court,SEA,21,.514,29.4,71.4,55.6,64.7,11.8,16.7,25.0,95.8,.500,28.6,70.6,44.4,57.9,18.8,6.7,15.7,111.8,+.014,+0.8,+0.8,+11.1,+6.8,-7.0,+10.0,+9.3,-15.9,1998,George ZÃ­dek,George ZÃ­dek1998
Off Court,SEA,3892,.521,28.7,66.0,47.7,65.1,10.7,7.2,13.1,110.9,.478,34.0,71.3,52.3,63.1,8.5,8.2,17.7,101.8,+.042,-5.3,-5.3,-4.6,+2.0,+2.2,-1.0,-4.6,+9.0,1998,George ZÃ­dek,George ZÃ­dek1998
On − Off,SEA,1%,-.007,+0.7,+5.4,+7.9,-0.4,+1.1,+9.5,+11.9,-15.1,+.022,-5.4,-0.7,-7.9,-5.2,+10.3,-1.5,-2.0,+10.0,-.028,+6.1,+6.1,+15.7,+4.8,-9.2,+11.0,+13.9,-24.9,1998,George ZÃ­dek,George ZÃ­dek1998
On Court,SAC,1196,0.471,30.9,69.9,50.3,58.4,8.4,5.2,16.1,98.8,0.479,30.1,69.1,49.7,61.5,10.2,6.6,13.5,102.0,-0.008,0.8,0.8,0.7,-3.1,-1.8,-1.4,2.7,-3.3,1999,Tariq Abdul-Wahad,Tariq Abdul-Wahad1999
Off Court,SAC,1232,0.487,30.4,65.5,48.2,59.3,9.6,6.9,15.1,104.0,0.462,34.5,69.6,51.8,54.2,9.6,6.5,15.4,101.3,0.025,-4.0,-4.0,-3.7,5.1,0.0,0.4,-0.2,2.8,1999,Tariq Abdul-Wahad,Tariq Abdul-Wahad1999
On − Off,SAC,49%,-0.016,0.5,4.4,2.1,-0.9,-1.2,-1.7,1.0,-5.2,0.017,-4.4,-0.5,-2.1,7.3,0.6,0.1,-1.9,0.7,-0.033,4.8,4.8,4.4,-8.2,-1.8,-1.8,2.9,-6.1,1999,Tariq Abdul-Wahad,Tariq Abdul-Wahad1999
On Court,VAN,2010,0.451,31.3,67.2,49.0,58.4,8.9,5.8,16.7,98.2,0.496,32.8,68.7,51.0,65.5,11.0,9.5,15.9,107.4,-0.045,-1.6,-1.6,-2.0,-7.1,-2.1,-3.8,0.9,-9.3,1999,Shareef Abdur-Rahim,Shareef Abdur-Rahim1999
Off Court,VAN,412,0.43,29.6,65.6,46.5,59.6,10.4,7.1,14.5,91.6,0.472,34.4,70.4,53.5,66.0,9.2,10.4,18.2,101.4,-0.042,-4.8,-4.8,-7.0,-6.4,1.2,-3.3,-3.7,-9.8,1999,Shareef Abdur-Rahim,Shareef Abdur-Rahim1999
On − Off,VAN,83%,0.021,1.7,1.6,2.5,-1.2,-1.5,-1.3,2.2,6.6,0.024,-1.6,-1.7,-2.5,-0.5,1.8,-0.9,-2.3,6.0,-0.003,3.2,3.2,5.0,-0.7,-3.3,-0.5,4.6,0.5,1999,Shareef Abdur-Rahim,Shareef Abdur-Rahim1999
On Court,DEN,765,0.449,33.7,70.4,51.6,58.4,9.4,10.0,15.9,100.5,0.47,29.6,66.3,48.4,60.9,10.4,8.1,15.8,101.3,-0.021,4.2,4.2,3.1,-2.5,-1.1,1.9,0.2,-0.9,1999,Cory Alexander,Cory Alexander1999
Off Court,DEN,1625,0.464,28.3,68.7,47.8,57.3,7.6,7.3,13.2,102.5,0.511,31.3,71.7,52.2,62.9,7.8,9.2,12.6,111.6,-0.047,-3.0,-3.0,-4.4,-5.6,-0.2,-2.0,0.6,-9.1,1999,Cory Alexander,Cory Alexander1999
On − Off,DEN,32%,-0.015,5.4,1.7,3.8,1.1,1.8,2.7,2.7,-2.0,-0.041,-1.7,-5.4,-3.8,-2.0,2.6,-1.1,3.2,-10.3,0.026,7.2,7.2,7.5,3.1,-0.9,3.9,-0.4,8.2,1999,Cory Alexander,Cory Alexander1999
On Court,MIL,1704,0.489,29.9,69.9,49.8,59.2,10.3,6.9,14.0,105.7,0.471,30.1,70.1,50.2,64.0,8.6,6.6,17.6,99.9,0.018,-0.2,-0.2,-0.5,-4.7,1.7,0.3,-3.5,5.8,1999,Ray Allen,Ray Allen1999
Off Court,MIL,685,0.49,26.9,62.0,45.5,57.4,9.0,6.8,15.5,101.1,0.445,38.0,73.1,54.5,62.7,10.3,4.8,16.1,101.8,0.045,-11.1,-11.1,-9.0,-5.3,-1.3,2.1,-0.5,-0.7,1999,Ray Allen,Ray Allen1999
On − Off,MIL,71%,-0.001,3.0,7.9,4.3,1.8,1.3,0.1,-1.5,4.6,0.026,-7.9,-3.0,-4.3,1.3,-1.7,1.8,1.5,-1.9,-0.027,10.9,10.9,8.5,0.6,3.0,-1.8,-3.0,6.5,1999,Ray Allen,Ray Allen1999
On Court,SAC,5,0.25,50.0,37.5,43.8,0.0,7.1,22.2,28.6,50.0,0.227,62.5,50.0,56.3,100.0,28.6,12.5,7.1,100.0,0.023,-12.5,-12.5,-12.5,-100.0,-21.4,9.7,21.4,-50.0,1999,Peter Aluma,Peter Aluma1999
Off Court,SAC,2422,0.48,30.6,67.8,49.3,59.0,9.0,6.0,15.6,101.5,0.471,32.2,69.4,50.7,57.9,9.9,6.5,14.4,101.7,0.008,-1.6,-1.6,-1.5,1.0,-0.9,-0.6,1.2,-0.1,1999,Peter Aluma,Peter Aluma1999
On − Off,SAC,0%,-0.23,19.4,-30.3,-5.5,-59.0,-1.9,16.2,13.0,-51.5,-0.244,30.3,-19.4,5.6,42.1,18.7,6.0,-7.3,-1.7,0.015,-10.9,-10.9,-11.0,-101.0,-20.5,10.3,20.2,-49.9,1999,Peter Aluma,Peter Aluma1999
On Court,CLE,973,0.455,23.2,70.9,47.3,71.6,10.1,6.1,15.9,96.4,0.462,29.1,76.8,52.7,66.1,9.3,8.5,16.3,100.1,-0.007,-5.9,-5.9,-5.4,5.5,0.7,-2.3,-0.5,-3.7,1999,Derek Anderson,Derek Anderson1999
Off Court,CLE,1419,0.47,27.0,66.7,47.2,69.0,10.4,7.2,15.8,96.7,0.472,33.3,73.0,52.8,66.0,8.6,9.9,16.7,104.0,-0.002,-6.4,-6.4,-5.6,2.9,1.8,-2.7,-0.9,-7.3,1999,Derek Anderson,Derek Anderson1999
On − Off,CLE,41%,-0.015,-3.8,4.2,0.1,2.6,-0.3,-1.1,0.1,-0.3,-0.01,-4.2,3.8,-0.1,0.1,0.7,-1.4,-0.4,-3.9,-0.005,0.5,0.5,0.2,2.6,-1.1,0.4,0.4,3.6,1999,Derek Anderson,Derek Anderson1999
On Court,BOS,1004,0.459,32.3,67.4,48.9,55.5,9.7,7.3,15.5,98.3,0.487,32.6,67.7,51.1,59.7,10.3,7.8,16.2,105.1,-0.028,-0.2,-0.2,-2.2,-4.2,-0.5,-0.5,-0.7,-6.8,1999,Kenny Anderson,Kenny Anderson1999
Off Court,BOS,1409,0.476,29.3,70.6,49.8,61.7,9.6,7.9,15.8,98.5,0.449,29.4,70.7,50.2,58.4,9.4,7.1,16.4,98.5,0.027,0.0,0.0,-0.4,3.3,0.2,0.8,-0.6,0.1,1999,Kenny Anderson,Kenny Anderson1999
On − Off,BOS,42%,-0.017,3.0,-3.2,-0.9,-6.2,0.1,-0.6,-0.3,-0.2,0.038,3.2,-3.0,0.9,1.3,0.9,0.7,-0.2,6.6,-0.055,-0.2,-0.2,-1.8,-7.5,-0.7,-1.3,-0.1,-6.9,1999,Kenny Anderson,Kenny Anderson1999
On Court,ORL,1571,0.462,30.8,70.1,50.3,62.6,10.9,7.3,15.7,99.2,0.462,29.9,69.2,49.7,60.4,9.7,7.1,16.7,96.9,0.0,0.8,0.8,0.7,2.2,1.2,0.2,-1.0,2.3,1999,Nick Anderson,Nick Anderson1999
Off Court,ORL,824,0.445,36.5,72.3,53.5,64.5,11.7,5.5,17.6,98.5,0.494,27.7,63.5,46.5,61.6,11.4,7.6,16.6,98.5,-0.049,8.8,8.8,6.9,2.9,0.3,-2.1,0.9,-0.1,1999,Nick Anderson,Nick Anderson1999
On − Off,ORL,66%,0.017,-5.7,-2.2,-3.2,-1.9,-0.8,1.8,-1.9,0.7,-0.032,2.2,5.7,3.2,-1.2,-1.7,-0.5,0.1,-1.6,0.049,-8.0,-8.0,-6.2,-0.7,0.9,2.3,-1.9,2.4,1999,Nick Anderson,Nick Anderson1999
On Court,UTA,1060,0.458,32.0,68.2,51.1,66.3,9.7,7.8,17.2,100.7,0.444,31.8,68.0,48.9,55.1,10.3,9.5,15.6,98.5,0.014,0.2,0.2,2.2,11.2,-0.7,-1.7,1.6,2.2,1999,Shandon Anderson,Shandon Anderson1999
Off Court,UTA,1357,0.505,28.4,72.0,52.1,75.1,8.4,9.3,14.8,108.6,0.438,28.0,71.6,47.9,57.9,9.2,7.0,13.4,97.5,0.067,0.4,0.4,4.2,17.2,-0.8,2.2,1.3,11.1,1999,Shandon Anderson,Shandon Anderson1999
On − Off,UTA,44%,-0.047,3.6,-3.8,-1.0,-8.8,1.3,-1.5,2.4,-7.9,0.006,3.8,-3.6,1.0,-2.8,1.1,2.5,2.2,1.0,-0.053,-0.2,-0.2,-2.0,-6.0,0.1,-3.9,0.3,-8.9,1999,Shandon Anderson,Shandon Anderson1999
On Court,DAL,466,0.462,27.6,67.2,46.8,54.3,9.6,7.4,13.9,99.1,0.499,32.8,72.4,53.2,55.9,8.1,6.1,16.5,105.1,-0.037,-5.3,-5.3,-6.5,-1.6,1.5,1.4,-2.6,-6.0,1999,Chris Anstey,Chris Anstey1999
Off Court,DAL,1932,0.458,30.4,69.6,50.0,52.3,7.3,9.0,13.4,101.3,0.471,30.4,69.6,50.0,59.9,7.9,7.3,13.0,103.5,-0.013,-0.1,-0.1,-0.1,-7.6,-0.6,1.7,0.4,-2.3,1999,Chris Anstey,Chris Anstey1999
On − Off,DAL,19%,0.004,-2.8,-2.4,-3.2,2.0,2.3,-1.6,0.5,-2.2,0.028,2.4,2.8,3.2,-4.0,0.2,-1.2,3.5,1.6,-0.024,-5.2,-5.2,-6.4,6.0,2.1,-0.3,-3.0,-3.7,1999,Chris Anstey,Chris Anstey1999
On Court,POR,797,0.477,30.8,71.0,51.6,62.3,11.0,10.3,14.7,104.7,0.436,29.0,69.2,48.4,55.2,8.8,7.0,18.3,92.8,0.041,1.8,1.8,3.2,7.1,2.3,3.3,-3.6,11.9,1999,Greg Anthony,Greg Anthony1999
Off Court,POR,1624,0.471,32.3,72.2,53.0,61.0,8.0,8.3,15.0,102.4,0.45,27.8,67.7,47.0,59.9,9.0,7.6,13.5,98.7,0.021,4.5,4.5,5.9,1.1,-1.0,0.8,1.5,3.7,1999,Greg Anthony,Greg Anthony1999
On − Off,POR,33%,0.006,-1.5,-1.2,-1.4,1.3,3.0,2.0,-0.3,2.3,-0.014,1.2,1.5,1.4,-4.7,-0.2,-0.6,4.8,-5.9,0.02,-2.7,-2.7,-2.7,6.0,3.3,2.5,-5.1,8.2,1999,Greg Anthony,Greg Anthony1999
On Court,CHH,176,.484,22.9,72.1,50.2,61.9,3.8,7.5,15.5,99.4,.443,27.9,77.1,49.8,62.0,10.0,10.7,10.2,103.2,+.040,-5.0,-5.0,+0.3,-0.1,-6.2,-3.2,+5.3,-3.8,1999,B.J. Armstrong,B.J. Armstrong1999
Off Court,CHH,2236,.486,24.5,69.3,47.7,66.8,10.1,7.3,15.2,101.9,.462,30.7,75.5,52.3,62.9,9.7,7.5,16.3,100.3,+.023,-6.2,-6.2,-4.6,+3.9,+0.4,-0.2,-1.1,+1.6,1999,B.J. Armstrong,B.J. Armstrong1999
On − Off,CHH,7%,-.002,-1.6,+2.8,+2.5,-4.9,-6.3,+0.2,+0.3,-2.5,-.019,-2.8,+1.6,-2.5,-0.9,+0.3,+3.2,-6.1,+2.9,+.017,+1.2,+1.2,+4.9,-4.0,-6.6,-3.0,+6.4,-5.4,1999,B.J. Armstrong,B.J. Armstrong1999
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1999,B.J. Armstrong,B.J. Armstrong1999
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1999,B.J. Armstrong,B.J. Armstrong1999
On Court,ORL,176,.429,33.8,74.8,54.3,61.4,9.1,7.3,20.4,91.6,.458,25.2,66.2,45.7,58.5,14.7,4.6,14.3,92.7,-.029,+8.6,+8.6,+8.6,+2.9,-5.6,+2.7,+6.1,-1.1,1999,B.J. Armstrong,B.J. Armstrong1999
Off Court,ORL,2219,.458,32.6,70.5,51.1,63.4,11.3,6.6,16.0,99.5,.474,29.5,67.4,48.9,61.0,10.0,7.5,16.8,97.8,-.016,+3.1,+3.1,+2.3,+2.4,+1.4,-0.9,-0.8,+1.7,1999,B.J. Armstrong,B.J. Armstrong1999
On − Off,ORL,7%,-.029,+1.2,+4.3,+3.2,-2.0,-2.2,+0.7,+4.4,-7.9,-.016,-4.3,-1.2,-3.2,-2.5,+4.7,-2.9,-2.5,-5.1,-.013,+5.5,+5.5,+6.3,+0.5,-7.0,+3.6,+6.9,-2.8,1999,B.J. Armstrong,B.J. Armstrong1999
On Court,CHH,176,.484,22.9,72.1,50.2,61.9,3.8,7.5,15.5,99.4,.443,27.9,77.1,49.8,62.0,10.0,10.7,10.2,103.2,+.040,-5.0,-5.0,+0.3,-0.1,-6.2,-3.2,+5.3,-3.8,1999,B.J. Armstrong,B.J. Armstrong1999
Off Court,CHH,2236,.486,24.5,69.3,47.7,66.8,10.1,7.3,15.2,101.9,.462,30.7,75.5,52.3,62.9,9.7,7.5,16.3,100.3,+.023,-6.2,-6.2,-4.6,+3.9,+0.4,-0.2,-1.1,+1.6,1999,B.J. Armstrong,B.J. Armstrong1999
On − Off,CHH,7%,-.002,-1.6,+2.8,+2.5,-4.9,-6.3,+0.2,+0.3,-2.5,-.019,-2.8,+1.6,-2.5,-0.9,+0.3,+3.2,-6.1,+2.9,+.017,+1.2,+1.2,+4.9,-4.0,-6.6,-3.0,+6.4,-5.4,1999,B.J. Armstrong,B.J. Armstrong1999
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1999,B.J. Armstrong,B.J. Armstrong1999
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1999,B.J. Armstrong,B.J. Armstrong1999
On Court,ORL,176,.429,33.8,74.8,54.3,61.4,9.1,7.3,20.4,91.6,.458,25.2,66.2,45.7,58.5,14.7,4.6,14.3,92.7,-.029,+8.6,+8.6,+8.6,+2.9,-5.6,+2.7,+6.1,-1.1,1999,B.J. Armstrong,B.J. Armstrong1999
Off Court,ORL,2219,.458,32.6,70.5,51.1,63.4,11.3,6.6,16.0,99.5,.474,29.5,67.4,48.9,61.0,10.0,7.5,16.8,97.8,-.016,+3.1,+3.1,+2.3,+2.4,+1.4,-0.9,-0.8,+1.7,1999,B.J. Armstrong,B.J. Armstrong1999
On − Off,ORL,7%,-.029,+1.2,+4.3,+3.2,-2.0,-2.2,+0.7,+4.4,-7.9,-.016,-4.3,-1.2,-3.2,-2.5,+4.7,-2.9,-2.5,-5.1,-.013,+5.5,+5.5,+6.3,+0.5,-7.0,+3.6,+6.9,-2.8,1999,B.J. Armstrong,B.J. Armstrong1999
On Court,CHH,176,.484,22.9,72.1,50.2,61.9,3.8,7.5,15.5,99.4,.443,27.9,77.1,49.8,62.0,10.0,10.7,10.2,103.2,+.040,-5.0,-5.0,+0.3,-0.1,-6.2,-3.2,+5.3,-3.8,1999,B.J. Armstrong,B.J. Armstrong1999
Off Court,CHH,2236,.486,24.5,69.3,47.7,66.8,10.1,7.3,15.2,101.9,.462,30.7,75.5,52.3,62.9,9.7,7.5,16.3,100.3,+.023,-6.2,-6.2,-4.6,+3.9,+0.4,-0.2,-1.1,+1.6,1999,B.J. Armstrong,B.J. Armstrong1999
On − Off,CHH,7%,-.002,-1.6,+2.8,+2.5,-4.9,-6.3,+0.2,+0.3,-2.5,-.019,-2.8,+1.6,-2.5,-0.9,+0.3,+3.2,-6.1,+2.9,+.017,+1.2,+1.2,+4.9,-4.0,-6.6,-3.0,+6.4,-5.4,1999,B.J. Armstrong,B.J. Armstrong1999
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1999,B.J. Armstrong,B.J. Armstrong1999
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1999,B.J. Armstrong,B.J. Armstrong1999
On Court,ORL,176,.429,33.8,74.8,54.3,61.4,9.1,7.3,20.4,91.6,.458,25.2,66.2,45.7,58.5,14.7,4.6,14.3,92.7,-.029,+8.6,+8.6,+8.6,+2.9,-5.6,+2.7,+6.1,-1.1,1999,B.J. Armstrong,B.J. Armstrong1999
Off Court,ORL,2219,.458,32.6,70.5,51.1,63.4,11.3,6.6,16.0,99.5,.474,29.5,67.4,48.9,61.0,10.0,7.5,16.8,97.8,-.016,+3.1,+3.1,+2.3,+2.4,+1.4,-0.9,-0.8,+1.7,1999,B.J. Armstrong,B.J. Armstrong1999
On − Off,ORL,7%,-.029,+1.2,+4.3,+3.2,-2.0,-2.2,+0.7,+4.4,-7.9,-.016,-4.3,-1.2,-3.2,-2.5,+4.7,-2.9,-2.5,-5.1,-.013,+5.5,+5.5,+6.3,+0.5,-7.0,+3.6,+6.9,-2.8,1999,B.J. Armstrong,B.J. Armstrong1999
On Court,ORL,1493,0.46,34.5,70.6,52.2,63.8,11.7,5.9,16.4,101.2,0.472,29.4,65.5,47.8,62.0,10.3,7.6,17.2,97.5,-0.012,5.1,5.1,4.3,1.9,1.4,-1.8,-0.8,3.7,1999,Darrell Armstrong,Darrell Armstrong1999
